"","FINAL","coords.x1","coords.x2","optional"
"141919","Symplocos estrellensis Casar.",-41.823,-19.721,TRUE
"141920","Symplocos estrellensis Casar.",-41.708,-19.804,TRUE
"142132","Symplocos nitens (Pohl) Benth.",-42.482,-20.701,TRUE
"142135","Symplocos nitens (Pohl) Benth.",-41.48,-18.879,TRUE
"142136","Symplocos nitens (Pohl) Benth.",-42.865,-19.627,TRUE
"142137","Symplocos nitens (Pohl) Benth.",-42.535,-19.8,TRUE
"142140","Symplocos nitens (Pohl) Benth.",-43.103,-18.103,TRUE
"142206","Symplocos oblongifolia Casar.",-42.482,-20.701,TRUE
"142207","Symplocos oblongifolia Casar.",-43.117,-19.847,TRUE
"142211","Symplocos oblongifolia Casar.",-43.501,-20.434,TRUE
"142212","Symplocos oblongifolia Casar.",-43.512,-20.18,TRUE
"142237","Symplocos pentandra (Mattos) Occhioni ex Aranha",-43.458,-20.079,TRUE
"142327","Symplocos pubescens Klotzsch ex Benth.",-42.482,-20.701,TRUE
"142328","Symplocos pubescens Klotzsch ex Benth.",-42.526,-19.499,TRUE
"142329","Symplocos pubescens Klotzsch ex Benth.",-43.083,-18.38,TRUE
"142330","Symplocos pubescens Klotzsch ex Benth.",-43.286,-20.55,TRUE
"142331","Symplocos pubescens Klotzsch ex Benth.",-42.873,-20.778,TRUE
"142336","Symplocos pubescens Klotzsch ex Benth.",-43.669,-20.072,TRUE
"142339","Symplocos pubescens Klotzsch ex Benth.",-43.539,-20.592,TRUE
"142340","Symplocos pubescens Klotzsch ex Benth.",-43.501,-20.434,TRUE
"142341","Symplocos pubescens Klotzsch ex Benth.",-43.512,-20.18,TRUE
"142430","Symplocos revoluta Casar.",-43.388,-18.549,TRUE
"142818","Syzygium jambos (L.) Alston",-41.552,-19.301,TRUE
"142819","Syzygium jambos (L.) Alston",-43.363,-19.902,TRUE
"142820","Syzygium jambos (L.) Alston",-43.386,-20.369,TRUE
"142821","Syzygium jambos (L.) Alston",-43.176,-20.449,TRUE
"142822","Syzygium jambos (L.) Alston",-43.286,-20.55,TRUE
"142823","Syzygium jambos (L.) Alston",-42.873,-20.778,TRUE
"142824","Syzygium jambos (L.) Alston",-43.423,-19.406,TRUE
"142957","Tabebuia obtusifolia (Cham.) Bureau",-40.077,-19.455,TRUE
"142961","Tabebuia obtusifolia (Cham.) Bureau",-40.669,-19.804,TRUE
"142963","Tabebuia obtusifolia (Cham.) Bureau",-40.755,-19.768,TRUE
"142965","Tabebuia obtusifolia (Cham.) Bureau",-40.735,-18.967,TRUE
"142966","Tabebuia obtusifolia (Cham.) Bureau",-40.548,-19.351,TRUE
"142967","Tabebuia obtusifolia (Cham.) Bureau",-40.624,-19.587,TRUE
"142968","Tabebuia obtusifolia (Cham.) Bureau",-42.484,-19.748,TRUE
"142971","Tabebuia obtusifolia (Cham.) Bureau",-43.423,-19.406,TRUE
"143023","Tabebuia roseoalba (Ridl.) Sandwith",-40.077,-19.455,TRUE
"143028","Tabebuia roseoalba (Ridl.) Sandwith",-40.669,-19.804,TRUE
"143038","Tabebuia roseoalba (Ridl.) Sandwith",-40.778,-19.218,TRUE
"143039","Tabebuia roseoalba (Ridl.) Sandwith",-40.624,-19.587,TRUE
"143041","Tabebuia roseoalba (Ridl.) Sandwith",-43.386,-20.369,TRUE
"143118","Tabernaemontana catharinensis A.DC.",-42.482,-20.701,TRUE
"143120","Tabernaemontana catharinensis A.DC.",-42.618,-19.684,TRUE
"143121","Tabernaemontana catharinensis A.DC.",-42.428,-19.723,TRUE
"143122","Tabernaemontana catharinensis A.DC.",-42.484,-19.748,TRUE
"143123","Tabernaemontana catharinensis A.DC.",-42.535,-19.8,TRUE
"143124","Tabernaemontana catharinensis A.DC.",-40.873,-19.84,TRUE
"143131","Tabernaemontana catharinensis A.DC.",-43.388,-18.549,TRUE
"143133","Tabernaemontana catharinensis A.DC.",-43.477,-20.121,TRUE
"143134","Tabernaemontana catharinensis A.DC.",-43.103,-18.103,TRUE
"143323","Tabernaemontana flavicans Willd. ex Roem. & Schult.",-40.548,-19.351,TRUE
"143324","Tabernaemontana flavicans Willd. ex Roem. & Schult.",-41.823,-19.721,TRUE
"143345","Tabernaemontana hystrix Steud.",-41.074,-19.477,TRUE
"143354","Tabernaemontana hystrix Steud.",-42.561,-18.393,TRUE
"143356","Tabernaemontana hystrix Steud.",-41.48,-18.879,TRUE
"143357","Tabernaemontana hystrix Steud.",-40.513,-18.999,TRUE
"143358","Tabernaemontana hystrix Steud.",-42.137,-19.022,TRUE
"143359","Tabernaemontana hystrix Steud.",-42.763,-19.14,TRUE
"143360","Tabernaemontana hystrix Steud.",-42.403,-19.341,TRUE
"143361","Tabernaemontana hystrix Steud.",-43.207,-19.422,TRUE
"143362","Tabernaemontana hystrix Steud.",-42.526,-19.499,TRUE
"143363","Tabernaemontana hystrix Steud.",-42.431,-19.511,TRUE
"143364","Tabernaemontana hystrix Steud.",-42.569,-19.582,TRUE
"143365","Tabernaemontana hystrix Steud.",-40.624,-19.587,TRUE
"143366","Tabernaemontana hystrix Steud.",-42.865,-19.627,TRUE
"143367","Tabernaemontana hystrix Steud.",-41.823,-19.721,TRUE
"143368","Tabernaemontana hystrix Steud.",-41.708,-19.804,TRUE
"143369","Tabernaemontana hystrix Steud.",-40.873,-19.84,TRUE
"143370","Tabernaemontana hystrix Steud.",-42.916,-20.263,TRUE
"143371","Tabernaemontana hystrix Steud.",-42.929,-20.428,TRUE
"143374","Tabernaemontana hystrix Steud.",-43.083,-18.38,TRUE
"143375","Tabernaemontana hystrix Steud.",-42.755,-18.546,TRUE
"143376","Tabernaemontana hystrix Steud.",-43.117,-19.847,TRUE
"143377","Tabernaemontana hystrix Steud.",-43.363,-19.902,TRUE
"143378","Tabernaemontana hystrix Steud.",-43.386,-20.369,TRUE
"143379","Tabernaemontana hystrix Steud.",-43.176,-20.449,TRUE
"143380","Tabernaemontana hystrix Steud.",-42.873,-20.778,TRUE
"143386","Tabernaemontana hystrix Steud.",-43.423,-19.406,TRUE
"143499","Tabernaemontana laeta Mart.",-40.669,-19.804,TRUE
"143500","Tabernaemontana laeta Mart.",-40.755,-19.768,TRUE
"143503","Tabernaemontana laeta Mart.",-41.074,-19.477,TRUE
"143510","Tabernaemontana laeta Mart.",-41.48,-18.879,TRUE
"143511","Tabernaemontana laeta Mart.",-40.735,-18.967,TRUE
"143512","Tabernaemontana laeta Mart.",-40.513,-18.999,TRUE
"143513","Tabernaemontana laeta Mart.",-42.137,-19.022,TRUE
"143514","Tabernaemontana laeta Mart.",-40.778,-19.218,TRUE
"143515","Tabernaemontana laeta Mart.",-42.403,-19.341,TRUE
"143516","Tabernaemontana laeta Mart.",-43.207,-19.422,TRUE
"143517","Tabernaemontana laeta Mart.",-42.526,-19.499,TRUE
"143518","Tabernaemontana laeta Mart.",-42.431,-19.511,TRUE
"143519","Tabernaemontana laeta Mart.",-40.624,-19.587,TRUE
"143520","Tabernaemontana laeta Mart.",-42.618,-19.684,TRUE
"143521","Tabernaemontana laeta Mart.",-41.823,-19.721,TRUE
"143522","Tabernaemontana laeta Mart.",-42.535,-19.8,TRUE
"143523","Tabernaemontana laeta Mart.",-41.708,-19.804,TRUE
"143524","Tabernaemontana laeta Mart.",-42.929,-20.428,TRUE
"143525","Tabernaemontana laeta Mart.",-43.02,-20.502,TRUE
"143530","Tabernaemontana laeta Mart.",-41.552,-19.301,TRUE
"143531","Tabernaemontana laeta Mart.",-43.117,-19.847,TRUE
"143532","Tabernaemontana laeta Mart.",-42.873,-20.778,TRUE
"143607","Tabernaemontana salzmannii A.DC.",-40.077,-19.455,TRUE
"143621","Tabernaemontana solanifolia A.DC.",-42.137,-19.022,TRUE
"143623","Tabernaemontana solanifolia A.DC.",-43.363,-19.902,TRUE
"143630","Tabernaemontana solanifolia A.DC.",-43.501,-20.434,TRUE
"143631","Tabernaemontana solanifolia A.DC.",-43.103,-18.103,TRUE
"143678","Tachigali densiflora (Benth.) L.G.Silva & H.C.Lima",-40.077,-19.455,TRUE
"143692","Tachigali densiflora (Benth.) L.G.Silva & H.C.Lima",-40.513,-18.999,TRUE
"143694","Tachigali densiflora (Benth.) L.G.Silva & H.C.Lima",-43.386,-20.369,TRUE
"143709","Tachigali denudata (Vogel) Oliveira-Filho",-41.48,-18.879,TRUE
"143710","Tachigali denudata (Vogel) Oliveira-Filho",-42.431,-19.511,TRUE
"143711","Tachigali denudata (Vogel) Oliveira-Filho",-42.569,-19.582,TRUE
"143712","Tachigali denudata (Vogel) Oliveira-Filho",-42.865,-19.627,TRUE
"143713","Tachigali denudata (Vogel) Oliveira-Filho",-41.823,-19.721,TRUE
"143714","Tachigali denudata (Vogel) Oliveira-Filho",-42.535,-19.8,TRUE
"143715","Tachigali denudata (Vogel) Oliveira-Filho",-43.117,-19.847,TRUE
"143716","Tachigali denudata (Vogel) Oliveira-Filho",-43.286,-20.55,TRUE
